# Portcard 		 FEC 	 tkFEC 		 ring 	 ccu 	 I2C_channel 	 Module 			 POH 	 module_channel 	 FED
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR1_LDR5F_MOD4		 A1 	 21 			 1242
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR1_LDR5F_MOD4		 A2 	 21 			 1242
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR1_LDR5F_MOD4		 B1 	 22 			 1242
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR1_LDR5F_MOD4		 B2 	 22 			 1242
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR2_LDR10F_MOD1		 A1 	 8 			 1241
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR2_LDR10F_MOD1		 A2 	 8 			 1241
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR2_LDR10F_MOD1		 B1 	 7 			 1241
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR2_LDR10F_MOD1		 B2 	 7 			 1241
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR2_LDR10F_MOD2		 A1 	 5 			 1241
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR2_LDR10F_MOD2		 A2 	 5 			 1241
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR2_LDR10F_MOD2		 B1 	 6 			 1241
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR2_LDR10F_MOD2		 B2 	 6 			 1241
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR2_LDR10F_MOD3		 A1 	 13 			 1241
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR2_LDR10F_MOD3		 A2 	 13 			 1241
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR2_LDR10F_MOD3		 B1 	 14 			 1241
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR2_LDR10F_MOD3		 B2 	 14 			 1241
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR2_LDR10F_MOD4		 A1 	 15 			 1241
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR2_LDR10F_MOD4		 A2 	 15 			 1241
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR2_LDR10F_MOD4		 B1 	 16 			 1241
BPix_BpO_SEC6_PRT1 	 4 	 tkfec1 	 0x2 	 0x79 	 0x11 	 BPix_BpO_SEC6_LYR2_LDR10F_MOD4		 B2 	 16 			 1241
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR15F_MOD1		 A1 	 15 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR15F_MOD2		 A1 	 16 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR15F_MOD3		 A1 	 13 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR15F_MOD4		 A1 	 14 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR16F_MOD1		 A1 	 23 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR16F_MOD2		 A1 	 24 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR16F_MOD3		 A1 	 21 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR16F_MOD4		 A1 	 22 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR17F_MOD1		 A1 	 26 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR17F_MOD2		 A1 	 25 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR17F_MOD3		 A1 	 28 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR17F_MOD4		 A1 	 27 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR21F_MOD1		 A1 	 3 			 1241
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR21F_MOD2		 A1 	 4 			 1241
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR21F_MOD3		 A1 	 1 			 1241
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR21F_MOD4		 A1 	 2 			 1241
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR22F_MOD1		 A1 	 7 			 1241
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR22F_MOD2		 A1 	 8 			 1241
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR22F_MOD3		 A1 	 5 			 1241
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR22F_MOD4		 A1 	 6 			 1241
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR23F_MOD1		 A1 	 10 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR23F_MOD2		 A1 	 9 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR23F_MOD3		 A1 	 12 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR23F_MOD4		 A1 	 11 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR24F_MOD1		 A1 	 18 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR24F_MOD2		 A1 	 17 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR24F_MOD3		 A1 	 20 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR24F_MOD4		 A1 	 19 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR15F_MOD1		 A2 	 15 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR15F_MOD2		 A2 	 16 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR15F_MOD3		 A2 	 13 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR15F_MOD4		 A2 	 14 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR16F_MOD1		 A2 	 23 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR16F_MOD2		 A2 	 24 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR16F_MOD3		 A2 	 21 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR16F_MOD4		 A2 	 22 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR17F_MOD1		 A2 	 26 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR17F_MOD2		 A2 	 25 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR17F_MOD3		 A2 	 28 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR3_LDR17F_MOD4		 A2 	 27 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR21F_MOD1		 A2 	 3 			 1241
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR21F_MOD2		 A2 	 4 			 1241
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR21F_MOD3		 A2 	 1 			 1241
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR21F_MOD4		 A2 	 2 			 1241
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR22F_MOD1		 A2 	 7 			 1241
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR22F_MOD2		 A2 	 8 			 1241
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR22F_MOD3		 A2 	 5 			 1241
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR22F_MOD4		 A2 	 6 			 1241
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR23F_MOD1		 A2 	 10 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR23F_MOD2		 A2 	 9 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR23F_MOD3		 A2 	 12 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR23F_MOD4		 A2 	 11 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR24F_MOD1		 A2 	 18 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR24F_MOD2		 A2 	 17 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR24F_MOD3		 A2 	 20 			 1242
BPix_BpO_SEC6_PRT2 	 4 	 tkfec1 	 0x2 	 0x79 	 0x13 	 BPix_BpO_SEC6_LYR4_LDR24F_MOD4		 A2 	 19 			 1242
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR5H_MOD1		 A1 	 3 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR5H_MOD1		 A2 	 3 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR5H_MOD1		 B1 	 4 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR5H_MOD1		 B2 	 4 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR5F_MOD1		 A1 	 2 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR5F_MOD1		 A2 	 2 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR5F_MOD1		 B1 	 1 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR5F_MOD1		 B2 	 1 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR5H_MOD2		 A1 	 12 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR5H_MOD2		 A2 	 12 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR5H_MOD2		 B1 	 11 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR5H_MOD2		 B2 	 11 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR5F_MOD2		 A1 	 10 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR5F_MOD2		 A2 	 10 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR5F_MOD2		 B1 	 9 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR5F_MOD2		 B2 	 9 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR6H_MOD4		 A1 	 23 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR6H_MOD4		 A2 	 23 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR6H_MOD4		 B1 	 24 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR6H_MOD4		 B2 	 24 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR6F_MOD4		 A1 	 21 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR6F_MOD4		 A2 	 21 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR6F_MOD4		 B1 	 22 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR1_LDR6F_MOD4		 B2 	 22 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR11F_MOD1		 A1 	 8 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR11F_MOD1		 A2 	 8 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR11F_MOD1		 B1 	 7 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR11F_MOD1		 B2 	 7 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR11F_MOD2		 A1 	 5 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR11F_MOD2		 A2 	 5 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR11F_MOD2		 B1 	 6 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR11F_MOD2		 B2 	 6 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR11F_MOD3		 A1 	 13 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR11F_MOD3		 A2 	 13 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR11F_MOD3		 B1 	 14 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR11F_MOD3		 B2 	 14 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR11F_MOD4		 A1 	 15 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR11F_MOD4		 A2 	 15 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR11F_MOD4		 B1 	 16 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR11F_MOD4		 B2 	 16 			 1239
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR12F_MOD1		 A1 	 20 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR12F_MOD1		 A2 	 20 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR12F_MOD1		 B1 	 19 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR12F_MOD1		 B2 	 19 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR12F_MOD2		 A1 	 18 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR12F_MOD2		 A2 	 18 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR12F_MOD2		 B1 	 17 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR12F_MOD2		 B2 	 17 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR12F_MOD3		 A1 	 28 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR12F_MOD3		 A2 	 28 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR12F_MOD3		 B1 	 27 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR12F_MOD3		 B2 	 27 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR12F_MOD4		 A1 	 26 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR12F_MOD4		 A2 	 26 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR12F_MOD4		 B1 	 25 			 1240
BPix_BpO_SEC7_PRT1 	 4 	 tkfec1 	 0x2 	 0x78 	 0x11 	 BPix_BpO_SEC7_LYR2_LDR12F_MOD4		 B2 	 25 			 1240
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR3_LDR18F_MOD1		 A1 	 15 			 1240
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR3_LDR18F_MOD2		 A1 	 16 			 1240
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR3_LDR18F_MOD3		 A1 	 13 			 1240
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR3_LDR18F_MOD4		 A1 	 14 			 1240
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR3_LDR19F_MOD1		 A1 	 23 			 1238
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR3_LDR19F_MOD2		 A1 	 24 			 1238
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR3_LDR19F_MOD3		 A1 	 21 			 1238
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR3_LDR19F_MOD4		 A1 	 22 			 1238
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR3_LDR20F_MOD1		 A1 	 26 			 1238
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR3_LDR20F_MOD2		 A1 	 25 			 1238
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR3_LDR20F_MOD3		 A1 	 28 			 1238
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR3_LDR20F_MOD4		 A1 	 27 			 1238
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR4_LDR25F_MOD1		 A1 	 3 			 1239
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR4_LDR25F_MOD2		 A1 	 4 			 1239
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR4_LDR25F_MOD3		 A1 	 1 			 1239
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR4_LDR25F_MOD4		 A1 	 2 			 1239
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR4_LDR26F_MOD1		 A1 	 7 			 1239
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR4_LDR26F_MOD2		 A1 	 8 			 1239
BPix_BpO_SEC7_PRT2 	 4 	 tkfec1 	 0x2 	 0x78 	 0x13 	 BPix_BpO_SEC7_LYR4_LDR26F_MOD3		 A1 	 5 			 1239
